Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations by episode date,Hospitalizations rate by episode date,Hospitalizations by reported date,Hospalizations rate by reported date,Deaths,Deaths rate,B.1.1.7 (Alpha): Cases by episode date,B.1.1.7 (Alpha): Cases by reported date,B.1.351 (Beta): Cases by episode date,B.1.351 (Beta): Cases by reported date,P.1 (Gamma): Cases by episode date,P.1 (Gamma): Cases by reported date,B.1.617.2 (Delta): Cases by episode date,B.1.617.2 (Delta): Cases by reported date,Mutation: Cases by episode date,Mutation: Cases by reported date,Mutation not detected: Cases by episode date,Mutation not detected: Cases by reported date
"December 12, 2020",Toronto Public Health,653,605,21.9,586,535,19.6,44,1.5,35,1.2,12,0.4,0,0,0,0,0,0,0,0,0,0,2,1
"December 13, 2020",Toronto Public Health,566,620,18.9,599,534,20,35,1.2,31,1,8,0.3,0,0,0,0,0,0,0,0,0,0,0,0
"December 14, 2020",Toronto Public Health,758,627,25.4,661,543,22.1,33,1.1,28,0.9,14,0.5,0,0,0,0,0,0,0,0,0,1,3,3
"December 15, 2020",Toronto Public Health,639,640,21.4,679,560,22.7,26,0.9,45,1.5,19,0.6,1,0,0,0,0,0,0,0,0,0,0,1
"December 16, 2020",Toronto Public Health,715,640,23.9,691,583,23.1,56,1.9,28,0.9,10,0.3,2,0,0,0,0,0,0,0,1,1,2,1
"December 17, 2020",Toronto Public Health,616,655,20.6,691,611,23.1,35,1.2,38,1.3,12,0.4,0,0,0,0,0,0,0,0,1,0,1,1
"December 18, 2020",Toronto Public Health,611,659,20.4,643,634,21.5,25,0.8,38,1.3,9,0.3,0,0,0,0,0,0,0,0,1,1,4,2
"December 19, 2020",Toronto Public Health,618,651,20.7,566,650,18.9,38,1.3,36,1.2,15,0.5,1,2,0,0,0,0,0,0,0,1,1,1
"December 20, 2020",Toronto Public Health,593,646,19.8,778,647,26,36,1.2,41,1.4,9,0.3,0,0,0,0,0,0,0,0,1,0,0,1
"December 21, 2020",Toronto Public Health,767,650,25.7,621,673,20.8,46,1.5,38,1.3,15,0.5,1,0,0,0,0,0,0,0,1,0,1,3
"December 22, 2020",Toronto Public Health,691,651,23.1,799,667,26.7,37,1.2,57,1.9,22,0.7,0,1,0,0,0,0,0,0,1,1,2,2
"December 23, 2020",Toronto Public Health,730,659,24.4,575,684,19.2,29,1,30,1,13,0.4,1,0,0,0,0,0,0,0,0,0,4,0
"December 24, 2020",Toronto Public Health,844,661,28.2,476,668,15.9,50,1.7,26,0.9,21,0.7,1,0,0,0,0,0,0,0,0,0,3,0
"December 25, 2020",Toronto Public Health,682,693,22.8,676,637,22.6,33,1.1,28,0.9,10,0.3,0,0,0,0,0,0,0,0,0,0,1,2
"December 26, 2020",Toronto Public Health,913,704,30.6,741,642,24.8,49,1.6,46,1.5,14,0.5,3,0,0,0,0,0,0,0,0,0,4,1
"December 27, 2020",Toronto Public Health,752,746,25.2,602,667,20.1,25,0.8,34,1.1,17,0.6,1,0,0,0,0,0,0,0,0,0,3,6
"December 28, 2020",Toronto Public Health,927,768,31,770,641,25.8,35,1.2,29,1,8,0.3,0,2,0,0,0,0,0,0,1,0,2,0
"December 29, 2020",Toronto Public Health,886,791,29.6,994,663,33.3,54,1.8,35,1.2,17,0.6,1,2,0,0,0,0,0,0,0,1,2,6
"December 30, 2020",Toronto Public Health,855,819,28.6,478,691,16,56,1.9,24,0.8,19,0.6,1,2,0,0,0,0,0,0,1,0,3,0
"December 31, 2020",Toronto Public Health,858,837,28.7,806,677,27,52,1.7,47,1.6,20,0.7,0,1,0,0,0,0,0,0,0,0,4,2
"January 1, 2021",Toronto Public Health,958,839,32.1,831,724,27.8,57,1.9,57,1.9,11,0.4,2,1,0,0,0,0,0,0,1,1,1,1
"January 2, 2021",Toronto Public Health,939,878,31.4,923,746,30.9,47,1.6,51,1.7,10,0.3,0,0,0,0,0,0,0,0,3,1,2,0
"January 3, 2021",Toronto Public Health,913,882,30.6,730,772,24.4,52,1.7,39,1.3,16,0.5,1,0,0,0,0,0,0,0,0,0,3,2
"January 4, 2021",Toronto Public Health,1096,905,36.7,724,790,24.2,62,2.1,47,1.6,19,0.6,2,0,0,0,0,0,0,0,0,0,2,3
"January 5, 2021",Toronto Public Health,937,929,31.4,949,784,31.8,56,1.9,61,2,17,0.6,3,1,0,0,0,0,0,0,1,1,3,3
"January 6, 2021",Toronto Public Health,924,937,30.9,992,777,33.2,44,1.5,55,1.8,15,0.5,6,0,0,0,0,0,0,0,1,2,7,0
"January 7, 2021",Toronto Public Health,804,946,26.9,1613,851,54,51,1.7,78,2.6,20,0.7,1,0,0,0,0,0,0,0,0,1,4,8
"January 8, 2021",Toronto Public Health,866,939,29,1151,966,38.5,49,1.6,45,1.5,11,0.4,2,0,0,0,0,0,0,0,0,0,4,4
"January 9, 2021",Toronto Public Health,779,926,26.1,943,1012,31.6,39,1.3,54,1.8,16,0.5,2,2,0,0,0,0,0,0,0,0,5,4
"January 10, 2021",Toronto Public Health,696,903,23.3,723,1015,24.2,41,1.4,34,1.1,21,0.7,0,0,0,0,2,0,0,0,0,0,3,4
"January 11, 2021",Toronto Public Health,834,872,27.9,814,1014,27.2,33,1.1,41,1.4,18,0.6,3,0,0,0,0,0,0,0,0,0,3,3
"January 12, 2021",Toronto Public Health,735,834,24.6,989,1026,33.1,43,1.4,59,2,15,0.5,1,0,0,0,0,0,0,0,2,0,5,2
"January 13, 2021",Toronto Public Health,815,805,27.3,840,1032,28.1,45,1.5,48,1.6,17,0.6,1,1,0,0,0,0,0,0,0,0,6,6
"January 14, 2021",Toronto Public Health,818,790,27.4,885,1010,29.6,54,1.8,41,1.4,7,0.2,1,2,0,0,0,0,0,0,0,1,6,3
"January 15, 2021",Toronto Public Health,804,792,26.9,952,906,31.9,40,1.3,40,1.3,17,0.6,1,0,0,0,0,0,0,0,2,1,2,6
"January 16, 2021",Toronto Public Health,694,783,23.2,850,878,28.4,35,1.2,50,1.7,16,0.5,3,2,0,0,0,2,0,0,0,0,2,2
"January 17, 2021",Toronto Public Health,639,771,21.4,532,865,17.8,29,1,36,1.2,23,0.8,5,0,0,0,0,0,0,0,1,1,8,0
"January 18, 2021",Toronto Public Health,749,763,25.1,873,837,29.2,47,1.6,50,1.7,14,0.5,4,1,0,0,1,0,0,0,3,0,14,5
"January 19, 2021",Toronto Public Health,658,751,22,973,846,32.6,34,1.1,53,1.8,8,0.3,6,1,0,0,0,0,0,0,1,1,8,7
"January 20, 2021",Toronto Public Health,579,740,19.4,739,844,24.7,31,1,41,1.4,13,0.4,1,2,0,0,0,1,0,0,1,3,5,6
"January 21, 2021",Toronto Public Health,631,706,21.1,639,829,21.4,46,1.5,41,1.4,18,0.6,4,5,0,0,0,0,0,0,8,1,5,21
"January 22, 2021",Toronto Public Health,637,679,21.3,760,794,25.4,31,1,41,1.4,13,0.4,5,1,0,0,0,0,0,0,4,1,2,8
"January 23, 2021",Toronto Public Health,532,655,17.8,701,767,23.5,36,1.2,28,0.9,14,0.5,4,12,0,0,0,0,0,0,3,2,4,7
"January 24, 2021",Toronto Public Health,459,632,15.4,653,745,21.9,41,1.4,48,1.6,13,0.4,3,0,0,0,0,0,0,0,8,5,2,2
"January 25, 2021",Toronto Public Health,548,606,18.3,464,763,15.5,34,1.1,37,1.2,15,0.5,3,7,0,0,0,0,0,0,6,4,10,0
"January 26, 2021",Toronto Public Health,545,578,18.2,648,704,21.7,29,1,33,1.1,16,0.5,15,8,0,0,0,0,0,0,2,6,10,3
"January 27, 2021",Toronto Public Health,524,562,17.5,617,658,20.6,27,0.9,34,1.1,18,0.6,12,9,0,0,0,0,0,0,6,7,7,3
"January 28, 2021",Toronto Public Health,530,554,17.7,573,640,19.2,30,1,26,0.9,17,0.6,10,8,0,0,0,0,0,0,3,5,4,4
"January 29, 2021",Toronto Public Health,498,539,16.7,615,631,20.6,24,0.8,43,1.4,15,0.5,11,5,1,0,0,0,0,0,7,4,5,9
"January 30, 2021",Toronto Public Health,437,519,14.6,623,610,20.8,32,1.1,26,0.9,16,0.5,14,10,0,0,0,0,0,0,4,3,8,7
"January 31, 2021",Toronto Public Health,366,506,12.2,566,599,18.9,22,0.7,35,1.2,12,0.4,13,3,0,0,0,0,0,0,5,1,11,6
"February 1, 2021",Toronto Public Health,500,493,16.7,457,587,15.3,36,1.2,23,0.8,12,0.4,24,3,1,0,0,0,0,0,5,5,25,1
"February 2, 2021",Toronto Public Health,415,486,13.9,536,586,17.9,33,1.1,31,1,16,0.5,19,18,0,0,0,0,0,0,6,4,24,8
"February 3, 2021",Toronto Public Health,413,467,13.8,459,570,15.4,32,1.1,34,1.1,8,0.3,24,33,0,1,1,0,0,0,5,7,27,10
"February 4, 2021",Toronto Public Health,385,451,12.9,419,547,14,32,1.1,32,1.1,7,0.2,17,25,1,0,1,0,0,0,7,1,36,10
"February 5, 2021",Toronto Public Health,392,431,13.1,440,525,14.7,25,0.8,30,1,7,0.2,14,15,0,0,2,0,0,0,10,7,30,40
"February 6, 2021",Toronto Public Health,339,415,11.3,363,500,12.1,17,0.6,19,0.6,13,0.4,21,16,0,0,0,0,0,0,9,6,33,22
"February 7, 2021",Toronto Public Health,312,401,10.4,394,463,13.2,24,0.8,26,0.9,8,0.3,20,10,1,0,1,3,0,0,12,8,28,26
"February 8, 2021",Toronto Public Health,396,394,13.3,294,438,9.8,32,1.1,35,1.2,9,0.3,28,12,0,2,2,0,0,0,22,8,37,27
"February 9, 2021",Toronto Public Health,383,379,12.8,399,415,13.4,30,1,19,0.6,9,0.3,25,16,1,0,3,2,0,0,15,8,51,28
"February 10, 2021",Toronto Public Health,364,374,12.2,418,395,14,36,1.2,36,1.2,6,0.2,27,30,0,0,4,0,0,0,22,10,61,25
"February 11, 2021",Toronto Public Health,325,367,10.9,383,390,12.8,25,0.8,26,0.9,6,0.2,23,27,0,0,6,4,0,0,12,17,53,61
"February 12, 2021",Toronto Public Health,364,359,12.2,354,384,11.8,34,1.1,21,0.7,10,0.3,34,28,1,1,2,3,0,0,18,7,74,64
"February 13, 2021",Toronto Public Health,293,355,9.8,288,372,9.6,25,0.8,29,1,6,0.2,23,26,1,0,3,2,0,0,29,7,41,57
"February 14, 2021",Toronto Public Health,255,348,8.5,231,361,7.7,21,0.7,23,0.8,13,0.4,22,25,1,0,3,3,0,0,19,10,42,41
"February 15, 2021",Toronto Public Health,330,340,11,319,338,10.7,23,0.8,30,1,5,0.2,38,14,2,0,0,3,0,0,38,20,53,38
"February 16, 2021",Toronto Public Health,347,331,11.6,296,342,9.9,15,0.5,18,0.6,7,0.2,35,15,1,3,5,3,0,0,30,33,43,49
"February 17, 2021",Toronto Public Health,370,325,12.4,401,327,13.4,28,0.9,25,0.8,12,0.4,59,35,3,0,1,0,0,0,39,34,56,82
"February 18, 2021",Toronto Public Health,334,326,11.2,355,325,11.9,23,0.8,23,0.8,4,0.1,50,45,2,1,8,3,0,0,48,32,46,39
"February 19, 2021",Toronto Public Health,335,328,11.2,390,321,13.1,15,0.5,28,0.9,10,0.3,36,59,1,0,2,1,0,0,44,42,54,37
"February 20, 2021",Toronto Public Health,326,323,10.9,329,326,11,22,0.7,16,0.5,6,0.2,49,41,2,1,4,8,0,0,41,28,66,38
"February 21, 2021",Toronto Public Health,238,328,8,338,332,11.3,14,0.5,23,0.8,8,0.3,42,43,2,0,3,0,0,0,38,38,43,31
"February 22, 2021",Toronto Public Health,359,326,12,264,347,8.8,24,0.8,18,0.6,4,0.1,76,23,4,2,7,3,0,0,46,40,63,40
"February 23, 2021",Toronto Public Health,323,330,10.8,376,339,12.6,23,0.8,23,0.8,8,0.3,68,67,1,2,4,5,0,0,41,40,71,85
"February 24, 2021",Toronto Public Health,325,326,10.9,357,350,11.9,13,0.4,20,0.7,6,0.2,61,64,0,1,6,5,0,0,45,53,63,70
"February 25, 2021",Toronto Public Health,290,320,9.7,357,344,11.9,22,0.7,31,1,6,0.2,72,50,1,8,2,5,0,0,51,47,59,89
"February 26, 2021",Toronto Public Health,290,314,9.7,324,344,10.8,20,0.7,18,0.6,4,0.1,50,63,0,0,8,3,0,0,48,45,61,80
"February 27, 2021",Toronto Public Health,299,307,10,258,335,8.6,10,0.3,14,0.5,3,0.1,75,53,1,0,4,4,0,0,58,32,43,37
"February 28, 2021",Toronto Public Health,257,303,8.6,300,325,10,17,0.6,12,0.4,2,0.1,74,47,3,3,3,8,0,0,40,47,34,75
"March 1, 2021",Toronto Public Health,422,306,14.1,232,319,7.8,41,1.4,16,0.5,2,0.1,132,52,1,2,8,4,0,0,67,49,59,29
"March 2, 2021",Toronto Public Health,375,315,12.5,347,315,11.6,18,0.6,31,1,6,0.2,118,80,1,0,7,4,0,0,65,74,50,52
"March 3, 2021",Toronto Public Health,361,323,12.1,305,311,10.2,16,0.5,14,0.5,4,0.1,116,112,0,1,3,4,0,0,75,45,53,34
"March 4, 2021",Toronto Public Health,372,328,12.4,380,303,12.7,22,0.7,22,0.7,4,0.1,110,110,2,0,4,9,0,0,67,60,52,42
"March 5, 2021",Toronto Public Health,417,339,14,320,307,10.7,21,0.7,17,0.6,7,0.2,139,88,0,3,5,5,0,0,74,58,59,55
"March 6, 2021",Toronto Public Health,339,358,11.3,358,306,12,15,0.5,18,0.6,6,0.2,118,101,0,2,9,1,0,0,53,50,46,62
"March 7, 2021",Toronto Public Health,362,363,12.1,388,320,13,31,1,29,1,4,0.1,132,120,7,0,9,7,0,0,56,57,62,68
"March 8, 2021",Toronto Public Health,431,378,14.4,368,333,12.3,44,1.5,32,1.1,5,0.2,150,139,10,0,12,7,0,0,86,66,42,49
"March 9, 2021",Toronto Public Health,423,380,14.2,385,352,12.9,28,0.9,23,0.8,3,0.1,206,121,6,6,8,13,0,0,72,71,34,49
"March 10, 2021",Toronto Public Health,511,386,17.1,389,358,13,37,1.2,33,1.1,4,0.1,193,128,10,1,11,9,1,0,117,96,55,41
"March 11, 2021",Toronto Public Health,429,408,14.4,362,370,12.1,32,1.1,19,0.6,3,0.1,160,130,10,5,10,5,0,0,98,76,45,40
"March 12, 2021",Toronto Public Health,465,416,15.6,473,367,15.8,32,1.1,32,1.1,5,0.2,199,184,9,5,8,10,0,1,113,86,30,51
"March 13, 2021",Toronto Public Health,408,423,13.7,450,389,15.1,23,0.8,32,1.1,3,0.1,193,159,15,9,9,10,0,0,75,105,37,55
"March 14, 2021",Toronto Public Health,366,433,12.2,353,402,11.8,18,0.6,20,0.7,4,0.1,164,147,6,8,5,11,0,0,73,57,35,43
"March 15, 2021",Toronto Public Health,568,433,19,346,397,11.6,42,1.4,19,0.6,2,0.1,269,151,5,13,6,4,0,0,130,60,41,28
"March 16, 2021",Toronto Public Health,541,453,18.1,451,394,15.1,32,1.1,28,0.9,9,0.3,266,207,13,7,7,9,0,0,101,89,44,29
"March 17, 2021",Toronto Public Health,598,470,20,468,403,15.7,44,1.5,23,0.8,6,0.2,310,205,12,9,13,7,0,0,106,105,53,42
"March 18, 2021",Toronto Public Health,565,482,18.9,546,415,18.3,40,1.3,38,1.3,4,0.1,313,251,7,12,10,3,0,0,107,129,46,37
"March 19, 2021",Toronto Public Health,652,502,21.8,531,441,17.8,37,1.2,40,1.3,5,0.2,371,259,11,7,9,9,0,0,111,117,51,45
"March 20, 2021",Toronto Public Health,614,528,20.5,546,449,18.3,40,1.3,29,1,0,0,350,303,7,13,5,12,0,0,91,93,56,32
"March 21, 2021",Toronto Public Health,632,558,21.1,488,463,16.3,38,1.3,33,1.1,2,0.1,359,266,11,3,15,8,0,0,106,82,45,47
"March 22, 2021",Toronto Public Health,748,596,25,554,482,18.5,47,1.6,38,1.3,6,0.2,446,279,8,8,12,6,0,0,102,135,71,58
"March 23, 2021",Toronto Public Health,812,621,27.2,630,512,21.1,49,1.6,34,1.1,5,0.2,442,347,8,14,18,17,0,0,140,93,78,52
"March 24, 2021",Toronto Public Health,816,660,27.3,723,538,24.2,51,1.7,48,1.6,6,0.2,515,422,9,9,15,13,0,0,93,123,66,65
"March 25, 2021",Toronto Public Health,710,691,23.8,767,574,25.7,55,1.8,52,1.7,6,0.2,428,447,3,9,11,18,0,0,89,102,69,67
"March 26, 2021",Toronto Public Health,850,712,28.4,874,606,29.2,53,1.8,54,1.8,3,0.1,513,528,4,10,21,17,0,0,115,104,79,86
"March 27, 2021",Toronto Public Health,770,740,25.8,647,655,21.7,49,1.6,45,1.5,5,0.2,471,419,6,8,18,6,0,0,86,64,75,51
"March 28, 2021",Toronto Public Health,745,763,24.9,622,669,20.8,53,1.8,43,1.4,6,0.2,443,397,5,5,16,10,0,0,90,70,70,62
"March 29, 2021",Toronto Public Health,919,779,30.8,708,688,23.7,68,2.3,52,1.7,6,0.2,565,392,7,5,20,18,0,0,117,88,89,61
"March 30, 2021",Toronto Public Health,879,803,29.4,831,710,27.8,62,2.1,67,2.2,5,0.2,541,479,7,11,30,15,0,0,88,113,90,83
"March 31, 2021",Toronto Public Health,847,813,28.3,949,739,31.8,58,1.9,59,2,6,0.2,547,582,4,8,16,22,1,0,77,125,84,89
"April 1, 2021",Toronto Public Health,1154,817,38.6,876,771,29.3,101,3.4,61,2,4,0.1,756,540,6,5,38,19,0,0,120,100,82,85
"April 2, 2021",Toronto Public Health,974,881,32.6,960,787,32.1,79,2.6,95,3.2,7,0.2,634,614,8,4,26,29,2,1,108,105,83,86
"April 3, 2021",Toronto Public Health,1006,898,33.7,838,799,28,82,2.7,67,2.2,4,0.1,667,535,7,4,32,21,0,0,86,95,61,88
"April 4, 2021",Toronto Public Health,1041,932,34.8,887,826,29.7,79,2.6,76,2.5,12,0.4,720,588,6,5,38,26,0,1,84,74,61,78
"April 5, 2021",Toronto Public Health,1304,974,43.6,826,864,27.6,98,3.3,75,2.5,5,0.2,884,534,4,9,38,25,1,1,128,88,94,63
"April 6, 2021",Toronto Public Health,1392,1029,46.6,1114,881,37.3,93,3.1,97,3.2,6,0.2,909,732,15,5,36,43,0,0,115,103,97,81
"April 7, 2021",Toronto Public Health,1342,1103,44.9,1069,921,35.8,88,2.9,81,2.7,14,0.5,886,696,7,9,39,31,0,0,114,122,86,69
"April 8, 2021",Toronto Public Health,1287,1173,43.1,1151,939,38.5,92,3.1,76,2.5,6,0.2,865,718,7,8,29,31,1,1,126,117,67,79
"April 9, 2021",Toronto Public Health,1288,1192,43.1,1234,978,41.3,65,2.2,76,2.5,14,0.5,905,835,4,2,29,33,1,0,108,133,62,79
"April 10, 2021",Toronto Public Health,1203,1237,40.3,1372,1017,45.9,77,2.6,87,2.9,7,0.2,837,935,4,8,33,35,0,0,71,130,71,98
"April 11, 2021",Toronto Public Health,1134,1265,37.9,1109,1093,37.1,70,2.3,71,2.4,8,0.3,797,773,8,5,22,32,2,0,75,72,45,65
"April 12, 2021",Toronto Public Health,1229,1279,41.1,1202,1125,40.2,92,3.1,94,3.1,10,0.3,869,776,6,9,20,29,1,1,70,101,48,51
"April 13, 2021",Toronto Public Health,1213,1268,40.6,1140,1179,38.1,87,2.9,86,2.9,10,0.3,837,792,5,8,34,13,0,0,80,86,65,63
"April 14, 2021",Toronto Public Health,1310,1242,43.8,1421,1182,47.6,81,2.7,71,2.4,10,0.3,942,1022,3,5,28,29,0,3,79,94,64,66
"April 15, 2021",Toronto Public Health,1240,1238,41.5,1417,1233,47.4,111,3.7,106,3.5,10,0.3,890,1033,3,9,24,42,0,0,85,66,39,70
"April 16, 2021",Toronto Public Health,1200,1231,40.2,1179,1271,39.5,88,2.9,100,3.3,7,0.2,870,832,0,5,26,14,0,0,93,96,38,50
"April 17, 2021",Toronto Public Health,1119,1218,37.4,1494,1263,50,65,2.2,104,3.5,17,0.6,806,1038,4,3,29,38,3,0,60,78,50,60
"April 18, 2021",Toronto Public Health,1063,1206,35.6,1323,1280,44.3,90,3,78,2.6,12,0.4,793,958,2,5,19,36,0,0,69,91,32,57
"April 19, 2021",Toronto Public Health,1336,1196,44.7,1088,1311,36.4,90,3,85,2.8,17,0.6,1023,791,5,1,15,33,2,1,77,72,36,33
"April 20, 2021",Toronto Public Health,1159,1212,38.8,1299,1295,43.5,69,2.3,94,3.1,10,0.3,843,991,3,3,32,10,1,0,70,99,43,42
"April 21, 2021",Toronto Public Health,1178,1204,39.4,994,1317,33.3,78,2.6,75,2.5,2,0.1,892,721,3,3,26,14,6,1,73,59,37,37
"April 22, 2021",Toronto Public Health,1029,1185,34.4,1190,1256,39.8,73,2.4,82,2.7,14,0.5,746,872,2,2,23,29,3,3,71,77,41,37
"April 23, 2021",Toronto Public Health,1124,1155,37.6,1355,1224,45.3,64,2.1,93,3.1,12,0.4,790,1018,1,4,28,37,8,1,78,75,38,64
"April 24, 2021",Toronto Public Health,1016,1144,34,1106,1249,37,66,2.2,55,1.8,16,0.5,748,764,1,1,24,23,3,4,56,98,41,42
"April 25, 2021",Toronto Public Health,881,1129,29.5,1239,1194,41.5,68,2.3,84,2.8,16,0.5,666,922,1,4,22,29,0,4,49,62,40,61
"April 26, 2021",Toronto Public Health,1101,1103,36.8,815,1182,27.3,60,2,52,1.7,17,0.6,838,589,3,0,31,18,3,5,56,50,43,19
"April 27, 2021",Toronto Public Health,1032,1070,34.5,1107,1143,37,51,1.7,64,2.1,16,0.5,758,836,2,1,21,24,1,3,62,57,30,43
"April 28, 2021",Toronto Public Health,1093,1052,36.6,1111,1115,37.2,63,2.1,60,2,10,0.3,825,852,1,3,22,20,5,1,58,64,39,29
"April 29, 2021",Toronto Public Health,1016,1039,34,1316,1132,44,55,1.8,85,2.8,12,0.4,747,966,2,4,25,20,3,4,39,75,30,51
"April 30, 2021",Toronto Public Health,987,1038,33,1085,1150,36.3,73,2.4,72,2.4,12,0.4,713,781,2,3,23,28,2,4,48,63,42,34
"May 1, 2021",Toronto Public Health,964,1018,32.3,1100,1111,36.8,52,1.7,66,2.2,12,0.4,711,786,1,0,23,42,2,4,47,57,35,46
"May 2, 2021",Toronto Public Health,761,1011,25.5,1030,1110,34.5,48,1.6,38,1.3,13,0.4,577,784,1,2,9,36,2,4,45,41,30,29
"May 3, 2021",Toronto Public Health,946,993,31.7,719,1081,24.1,61,2,49,1.6,17,0.6,704,516,1,1,12,23,1,1,67,40,37,30
"May 4, 2021",Toronto Public Health,812,971,27.2,839,1067,28.1,50,1.7,54,1.8,15,0.5,582,616,0,1,8,12,5,3,55,52,47,33
"May 5, 2021",Toronto Public Health,790,940,26.4,1028,1029,34.4,42,1.4,53,1.8,10,0.3,539,760,0,1,3,13,3,1,73,44,42,55
"May 6, 2021",Toronto Public Health,698,897,23.4,853,1017,28.5,49,1.6,33,1.1,17,0.6,502,599,2,1,6,4,2,2,59,73,29,46
"May 7, 2021",Toronto Public Health,697,851,23.3,815,951,27.3,63,2.1,56,1.9,14,0.5,491,576,2,4,9,13,5,2,57,59,43,33
"May 8, 2021",Toronto Public Health,642,810,21.5,779,912,26.1,33,1.1,61,2,12,0.4,467,533,2,0,8,5,11,4,47,71,22,38
"May 9, 2021",Toronto Public Health,579,764,19.4,697,866,23.3,44,1.5,64,2.1,5,0.2,434,496,1,3,10,5,7,6,50,48,16,35
"May 10, 2021",Toronto Public Health,682,738,22.8,603,819,20.2,43,1.4,40,1.3,11,0.4,477,453,0,1,20,1,16,1,60,49,28,13
"May 11, 2021",Toronto Public Health,600,700,20.1,716,802,24,38,1.3,45,1.5,7,0.2,430,518,0,0,8,3,5,11,53,71,33,36
"May 12, 2021",Toronto Public Health,604,670,20.2,734,784,24.6,30,1,48,1.6,17,0.6,412,534,1,0,18,7,14,8,54,70,28,33
"May 13, 2021",Toronto Public Health,521,643,17.4,674,742,22.6,34,1.1,40,1.3,9,0.3,358,480,0,1,10,20,2,23,48,45,29,21
"May 14, 2021",Toronto Public Health,543,618,18.2,618,717,20.7,29,1,37,1.2,4,0.1,381,430,0,0,13,10,2,4,38,57,44,32
"May 15, 2021",Toronto Public Health,468,596,15.7,649,689,21.7,27,0.9,32,1.1,11,0.4,328,458,0,0,15,13,1,5,39,53,31,32
"May 16, 2021",Toronto Public Health,384,571,12.8,495,670,16.6,28,0.9,26,0.9,11,0.4,275,345,0,0,6,18,3,3,32,37,26,28
"May 17, 2021",Toronto Public Health,480,543,16.1,461,641,15.4,34,1.1,32,1.1,6,0.2,321,336,0,0,6,8,1,1,34,29,40,34
"May 18, 2021",Toronto Public Health,487,514,16.3,455,621,15.2,36,1.2,35,1.2,12,0.4,319,300,0,0,9,20,3,2,54,37,35,27
"May 19, 2021",Toronto Public Health,398,498,13.3,610,584,20.4,21,0.7,42,1.4,9,0.3,252,417,0,1,4,22,5,2,49,56,35,41
"May 20, 2021",Toronto Public Health,340,469,11.4,454,566,15.2,24,0.8,41,1.4,7,0.2,205,300,0,0,4,8,8,5,30,41,37,32
"May 21, 2021",Toronto Public Health,341,443,11.4,453,535,15.2,30,1,32,1.1,7,0.2,231,290,0,0,3,4,5,5,30,52,30,43
"May 22, 2021",Toronto Public Health,264,414,8.8,412,511,13.8,23,0.8,28,0.9,14,0.5,167,278,0,0,1,9,5,6,30,33,24,35
"May 23, 2021",Toronto Public Health,224,385,7.5,345,477,11.5,24,0.8,17,0.6,5,0.2,145,232,0,0,0,3,5,5,20,32,29,37
"May 24, 2021",Toronto Public Health,245,362,8.2,285,456,9.5,9,0.3,28,0.9,4,0.1,155,202,0,0,0,1,7,4,19,25,26,28
"May 25, 2021",Toronto Public Health,260,328,8.7,234,431,7.8,18,0.6,19,0.6,9,0.3,170,146,0,0,2,0,4,2,20,30,33,18
"May 26, 2021",Toronto Public Health,232,296,7.8,309,399,10.3,15,0.5,18,0.6,6,0.2,137,188,0,0,2,2,5,4,17,34,25,43
"May 27, 2021",Toronto Public Health,203,272,6.8,268,356,9,12,0.4,15,0.5,9,0.3,114,156,0,0,1,0,11,6,24,31,21,24
"May 28, 2021",Toronto Public Health,200,253,6.7,234,329,7.8,13,0.4,12,0.4,9,0.3,130,142,1,0,1,0,3,1,5,13,23,29
"May 29, 2021",Toronto Public Health,140,233,4.7,262,298,8.8,11,0.4,17,0.6,8,0.3,80,157,1,0,1,2,6,6,11,20,19,35
"May 30, 2021",Toronto Public Health,122,215,4.1,170,277,5.7,11,0.4,13,0.4,5,0.2,68,112,0,0,1,0,13,9,7,9,17,14
"May 31, 2021",Toronto Public Health,167,200,5.6,169,252,5.7,13,0.4,11,0.4,2,0.1,93,98,1,0,1,0,11,9,8,19,21,18
"June 1, 2021",Toronto Public Health,172,189,5.8,206,235,6.9,14,0.5,14,0.5,5,0.2,106,128,0,3,1,0,14,10,9,13,17,19
"June 2, 2021",Toronto Public Health,123,177,4.1,180,231,6,14,0.5,10,0.3,6,0.2,58,107,0,0,1,1,12,9,13,11,18,19
"June 3, 2021",Toronto Public Health,122,161,4.1,174,213,5.8,4,0.1,11,0.4,7,0.2,72,101,0,0,3,2,12,14,4,9,14,21
"June 4, 2021",Toronto Public Health,102,149,3.4,154,199,5.2,5,0.2,5,0.2,6,0.2,52,96,0,0,1,2,13,15,5,10,18,13
"June 5, 2021",Toronto Public Health,99,135,3.3,107,188,3.6,9,0.3,13,0.4,7,0.2,40,43,0,0,1,0,10,17,5,8,25,25
"June 6, 2021",Toronto Public Health,74,130,2.5,121,166,4,3,0.1,12,0.4,6,0.2,40,41,0,0,2,1,1,15,5,7,14,36
"June 7, 2021",Toronto Public Health,92,123,3.1,94,159,3.1,4,0.1,8,0.3,2,0.1,48,61,0,0,1,2,12,5,2,5,8,10
"June 8, 2021",Toronto Public Health,84,112,2.8,99,148,3.3,7,0.2,6,0.2,2,0.1,44,57,0,0,0,1,8,4,5,7,15,12
